UniqueID,DateOfBite,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
3996,2016-09-02,Pit Bull,2,F,TRUE,Manhattan,10036
3997,2016-09-11,NA,NA,U,FALSE,Manhattan,10029
3998,2016-09-13,Golden Retriever,3,M,TRUE,Manhattan,10025
3999,2016-09-01,NA,NA,U,FALSE,Manhattan,10027
4000,2016-09-08,German Shepherd,NA,U,FALSE,Manhattan,10024
4001,2016-09-13,Dachshund Smooth Coat,6,F,TRUE,Manhattan,10024
4002,2016-09-05,Beagle Crossbreed,2,M,TRUE,Manhattan,10013
4003,2016-08-09,JACK RUSSELL MIX,NA,U,FALSE,Manhattan,10025
4004,2016-09-18,PIT BULL X/ PUG,3,M,FALSE,Manhattan,10026
4005,2016-09-14,German Shepherd,7,M,TRUE,Manhattan,10013
4006,2016-09-16,Mixed/Other,NA,U,FALSE,Manhattan,10019
4007,2016-09-18,YORKSHIRE TERRIER MIX,6,M,TRUE,Manhattan,10011
4008,2016-09-22,NOVA SCOTIA DUCK TOLLING RETRIEVER,4,M,TRUE,Manhattan,10013
4009,2016-09-17,American Pit Bull Mix / Pit Bull Mix,3,M,FALSE,Manhattan,10009
4010,2016-09-19,Pit Bull,1,U,FALSE,Manhattan,10035
4011,2016-09-22,Beagle,NA,U,FALSE,Manhattan,10023
4012,2016-09-24,SHEPHERD,NA,U,FALSE,Manhattan,10019
4013,2016-09-24,NA,NA,U,FALSE,Manhattan,10002
4014,2016-09-26,SHEPHERD MIX,4,M,TRUE,Manhattan,10002
4015,2016-09-27,Pit Bull,NA,U,FALSE,Manhattan,10128
4016,2016-09-27,Cocker Spaniel,NA,U,FALSE,Manhattan,10035
4017,2016-09-28,"Collie, Border",5,M,TRUE,Manhattan,10024
4018,2016-09-25,ROTTWEILER MIX,2,M,TRUE,Manhattan,10022
4019,2016-09-29,NA,NA,U,FALSE,Manhattan,10032
4020,2016-09-29,Mixed/Other,NA,U,FALSE,Manhattan,10003
4021,2016-10-03,Pit Bull,NA,U,FALSE,Manhattan,10038
4022,2016-10-04,NA,NA,U,FALSE,Manhattan,10022
4023,2016-10-01,DACHSCHUND/ JACK RUSSELL TERRIER MIX,3,M,FALSE,Manhattan,10029
4024,2016-09-30,"Collie, Border",14,M,TRUE,Manhattan,10280
4025,2016-09-24,Labrador Retriever Crossbreed,NA,U,FALSE,Manhattan,10023
4026,2016-09-14,Pit Bull,2,M,FALSE,Manhattan,10028
4027,2016-10-04,Yorkshire Terrier,8,M,TRUE,Manhattan,10026
4028,2016-10-06,Pit Bull,2,M,FALSE,Manhattan,10033
4029,2016-10-10,Pit Bull,NA,U,FALSE,Manhattan,10027
4030,2016-10-11,Bichon Frise,2,M,TRUE,Manhattan,10023
4031,2016-10-10,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10002
4032,2016-10-06,American Staffordshire Terrier,4,F,TRUE,Manhattan,10002
4033,2016-10-12,"Bull Dog, English",1,F,TRUE,Manhattan,10065
4034,2016-10-09,Staffordshire Bull Terrier,2,F,TRUE,Manhattan,10128
4035,2016-10-12,NA,NA,U,FALSE,Manhattan,10003
4036,2016-10-09,NA,NA,U,FALSE,Manhattan,10011
4037,2016-10-14,Pit Bull,NA,U,FALSE,Manhattan,10029
4038,2016-10-14,Pit Bull,NA,U,FALSE,Manhattan,10029
4039,2016-10-12,"Shar-Pei, Chinese",2,M,TRUE,Manhattan,10016
4040,2016-10-15,TERRIER,NA,U,FALSE,Manhattan,10019
4041,2016-10-18,NA,NA,U,FALSE,Manhattan,10005
4042,2016-10-16,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Manhattan,10025
4043,2016-10-19,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Manhattan,10029
4044,2016-10-20,Shih Tzu,NA,U,FALSE,Manhattan,10029
4045,2016-10-17,WHITE POINT GRIFFON,5,M,TRUE,Manhattan,10029
4046,2016-10-20,Havanese,6,M,TRUE,Manhattan,10022
4047,2016-10-23,MINI GOLDEN DODDLE,7,M,TRUE,Manhattan,10025
4048,2016-10-17,Bull dog,NA,U,FALSE,Manhattan,10022
4049,2016-10-21,Golden Retriever,NA,U,FALSE,Manhattan,10038
4050,2016-10-21,NA,NA,U,FALSE,Manhattan,10031
4051,2016-10-22,Pit Bull,2,M,FALSE,Manhattan,10027
4052,2016-10-23,POMSKY,8M,M,TRUE,Manhattan,10019
4053,2016-10-22,"Poodle, Standard",1,M,FALSE,Manhattan,10065
4054,2016-10-26,"Bull Dog, English",3,M,FALSE,Manhattan,10128
4055,2016-08-30,PIT BULL TERRIER,NA,U,FALSE,Manhattan,10024
4056,2016-10-26,Pekingese,10,F,TRUE,Manhattan,10023
4057,2016-10-31,Pit Bull,NA,U,FALSE,Manhattan,10002
4058,2016-10-31,Shih Tzu,9,F,FALSE,Manhattan,10075
4059,2016-11-01,Pit Bull,3,M,FALSE,Manhattan,10003
4060,2016-11-01,Pit Bull,4,M,FALSE,Manhattan,10036
4061,2016-10-27,Shiba Inu,8,M,TRUE,Manhattan,10009
4062,2016-10-19,PIT BULL MIX,NA,U,FALSE,Manhattan,10011
4063,2016-11-06,Yorkshire Terrier,NA,U,FALSE,Manhattan,10038
4064,2016-11-01,NA,NA,U,FALSE,Manhattan,10023
4065,2016-11-05,BORDER COLLIE & WHIPPET MIX,1,F,TRUE,Manhattan,10023
4066,2016-11-03,Pit Bull,3,M,TRUE,Manhattan,10003
4067,2016-11-10,TERRIER,NA,U,FALSE,Manhattan,10023
4068,2016-11-12,Pit Bull,6,F,FALSE,Manhattan,10039
4069,2016-11-13,American Pit Bull Mix / Pit Bull Mix,10,M,TRUE,Manhattan,10028
4070,2016-11-08,NA,NA,U,FALSE,Manhattan,10023
4071,2016-11-08,Havanese,2,M,TRUE,Manhattan,10128
4072,2016-11-10,NA,NA,U,FALSE,Manhattan,10021
4073,2016-11-15,"Bull Dog, English",1,M,TRUE,Manhattan,10036
4074,2016-11-18,PUGGLE,6,M,TRUE,Manhattan,10065
4075,2016-11-18,Yorkshire Terrier,8,M,TRUE,Manhattan,10032
4076,2016-11-06,BOXER/ AMERICAN STAFFORDSHIRE,6,F,TRUE,Manhattan,10034
4077,2016-11-21,Labrador Retriever,NA,U,FALSE,Manhattan,10011
4078,2016-11-20,Mixed/Other,11,M,TRUE,Manhattan,10065
4079,2016-11-11,Pit Bull,8,F,TRUE,Manhattan,10035
4080,2016-11-21,Yorkshire Terrier,2,M,FALSE,Manhattan,10029
4081,2016-11-20,"Dachshund, Long Haired",7,M,TRUE,Manhattan,10019
4082,2016-11-15,Australian Shepherd,2,M,TRUE,Manhattan,10065
4083,2016-11-19,Pit Bull,7W,F,FALSE,Manhattan,10128
4084,2016-11-19,NA,NA,U,FALSE,Manhattan,10025
4085,2016-11-15,Rhodesian Ridgeback,2,F,TRUE,Manhattan,10065
4086,2016-09-29,Chihuahua,NA,U,FALSE,Manhattan,10029
4087,2016-11-24,CORGI MIX,2,F,FALSE,Manhattan,10036
4088,2016-11-25,Pit Bull,NA,U,FALSE,Manhattan,10280
4089,2016-11-18,NA,NA,U,FALSE,Manhattan,10031
4090,2016-11-26,Pit Bull,1,M,FALSE,Manhattan,10031
4091,2016-11-28,Dachshund Smooth Coat,NA,U,FALSE,Manhattan,10033
4092,2016-11-28,Labrador Retriever,3M,M,TRUE,Manhattan,10016
4093,2016-11-26,Miniature Pinscher,15,M,FALSE,Manhattan,10022
4094,2016-11-25,Chihuahua,NA,U,FALSE,Manhattan,10033
4095,2016-11-25,COCKER SPANIEL/ TOY POODLE,3,M,FALSE,Manhattan,10029
4096,2016-12-01,NA,NA,U,FALSE,Manhattan,10037
4097,2016-12-02,NA,NA,U,FALSE,Manhattan,10013
4098,2016-12-02,American Pit Bull Mix / Pit Bull Mix,5,M,FALSE,Manhattan,10030
4099,2016-11-29,"Bull Dog, French",2,F,TRUE,Manhattan,10069
4100,2016-12-02,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10029
4101,2016-12-03,NA,NA,U,FALSE,Manhattan,10012
4102,2016-12-05,Japanese Chin/Spaniel,2,M,TRUE,Manhattan,10013
4103,2016-12-07,DOGO ARGENTINO,1,M,TRUE,Manhattan,10065
4104,2016-12-06,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Manhattan,10039
4105,2016-12-06,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE,Manhattan,10039
4106,2016-12-07,Pit Bull,NA,U,FALSE,Manhattan,10009
4107,2016-12-10,PIT BULL CATTAHULA MIX,NA,U,FALSE,Manhattan,10024
4108,2016-12-03,Cocker Spaniel,11,M,FALSE,Manhattan,10065
4109,2016-12-10,"Bull Dog, French",NA,U,FALSE,Manhattan,10014
4110,2016-12-14,Boston Terrier,4,M,TRUE,Manhattan,10023
4111,2016-12-17,Pit Bull,NA,U,FALSE,Manhattan,10027
4112,2016-12-17,Dalmatian,NA,U,FALSE,Manhattan,10035
4113,2016-12-19,NA,NA,U,FALSE,Manhattan,10009
4114,2016-12-19,"Poodle, Standard",7,F,TRUE,Manhattan,10006
4115,2016-12-14,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE,Manhattan,10025
4116,2016-12-21,Pit Bull,9M,F,FALSE,Manhattan,10030
4117,2016-12-21,Cocker Spaniel,2,M,TRUE,Manhattan,10025
4118,2016-12-18,Labrador Retriever,6,M,FALSE,Manhattan,10029
4119,2016-12-20,Boston Terrier,1,U,FALSE,Manhattan,10026
4120,2016-12-14,Pit Bull,1,U,FALSE,Manhattan,10031
4121,2016-12-18,Pit Bull,5,M,FALSE,Manhattan,10029
4122,2016-12-18,Pit Bull,5,M,FALSE,Manhattan,10029
4123,2016-12-23,GOLDEN DOODLE,3,M,TRUE,Manhattan,10024
4124,2016-12-23,MALTIPOO,7,M,TRUE,Manhattan,10003
4125,2016-12-21,Pit Bull,NA,U,FALSE,Manhattan,10019
4126,2016-12-21,NA,NA,U,FALSE,Manhattan,10011
4127,2016-12-25,Shih Tzu,9 MTHS,M,FALSE,Manhattan,10035
4128,2016-12-26,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE,Manhattan,10018
4129,2016-12-27,American Pit Bull Terrier/Pit Bull,3,F,TRUE,Manhattan,10029
4130,2016-12-22,Pit Bull,2,M,TRUE,Manhattan,10128
4131,2016-12-23,BOXER AND PIT BULL MIX,5,M,TRUE,Manhattan,10025
4132,2016-12-25,Shih Tzu,3,M,FALSE,Manhattan,10033
4133,2016-12-23,NA,NA,U,FALSE,Manhattan,10029
4134,2016-12-27,Shiba Inu,5,M,TRUE,Manhattan,10012
4135,2016-12-15,NA,NA,U,FALSE,Manhattan,10002
4136,2016-12-24,NA,NA,M,FALSE,Manhattan,10002
4137,2016-12-31,Pit Bull,NA,U,FALSE,Manhattan,10016
4138,2017-01-02,Beagle,9,M,TRUE,Manhattan,10028
4139,2017-01-02,Pit Bull,NA,U,FALSE,Manhattan,10027
4140,2016-12-13,BASSET HOUND,9,M,FALSE,Manhattan,10065
4141,2017-01-03,Labrador Retriever,5,M,TRUE,Manhattan,10028
4142,2016-12-28,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE,Manhattan,10035
4143,2016-12-12,Pit Bull,NA,U,FALSE,Manhattan,10026
4144,2017-01-09,Pit Bull,NA,U,FALSE,Manhattan,10002
4145,2017-01-04,Shih Tzu,10,M,TRUE,Manhattan,10128
4146,2017-01-09,Yorkshire Terrier,7,M,FALSE,Manhattan,10036
4147,2017-01-08,NA,NA,U,FALSE,Manhattan,10023
4148,2016-01-13,Pit Bull,3,M,TRUE,Manhattan,10029
4149,2017-01-12,LOWCHEN,13,M,TRUE,Manhattan,10024
4150,2017-01-13,AUSTRALIAN HERD DOG,NA,U,FALSE,Manhattan,10014
4151,2017-01-16,Beagle,NA,U,FALSE,Manhattan,10037
4152,2017-01-11,CORGI MIX,9,F,FALSE,Manhattan,10023
4153,2017-01-17,TERRIER,NA,U,FALSE,Manhattan,10022
4154,2017-01-17,POODLE MIX,8,M,FALSE,Manhattan,10023
4155,2017-01-08,Mixed/Other,6,F,FALSE,Manhattan,10027
4156,2017-01-14,NA,NA,U,FALSE,Manhattan,10013
4157,2017-01-18,Mixed/Other,4,F,TRUE,Manhattan,10025
4158,2017-01-16,Pit Bull,NA,U,FALSE,Manhattan,10011
4159,2017-01-19,Mixed/Other,NA,U,FALSE,Manhattan,10029
4160,2017-01-19,Pit Bull,1,F,FALSE,Manhattan,10039
4161,2017-01-21,Siberian Husky,3,M,TRUE,Manhattan,10032
4162,2017-01-21,LABRADOR RETRIEVER MIX,9,M,TRUE,Manhattan,10025
4163,2017-01-20,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10029
4164,2017-01-23,SHEPHERD/TERRIER X,4,F,TRUE,Manhattan,10039
4165,2017-01-21,Golden Retriever,10,M,FALSE,Manhattan,10021
4166,2017-01-25,German Shepherd,4 MTHS,F,FALSE,Manhattan,10034
4167,2017-01-25,Pit Bull,4,M,FALSE,Manhattan,10029
4168,2017-01-25,Mixed/Other,1,F,TRUE,Manhattan,10012
4169,2017-01-24,Chihuahua,NA,U,FALSE,Manhattan,10024
4170,2017-01-25,NA,NA,U,FALSE,Manhattan,10021
4171,2017-01-07,Pit Bull,5,M,TRUE,Manhattan,10011
4172,2017-01-26,Beagle,2,M,TRUE,Manhattan,10016
4173,2017-01-28,Yorkshire Terrier,NA,F,FALSE,Manhattan,10003
4174,2017-01-28,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE,Manhattan,10030
4175,2017-01-29,Labrador Retriever,4.5,F,TRUE,Manhattan,10028
4176,2017-01-31,Mixed/Other,NA,U,FALSE,Manhattan,10026
4177,2017-01-31,Great Dane,7,M,TRUE,Manhattan,10065
4178,2017-02-03,HUSKY,NA,U,FALSE,Manhattan,10022
4179,2017-02-06,BOXER / PIT BULL MIX,6,F,TRUE,Manhattan,10009
4180,2017-02-04,Siberian Husky,9M,M,TRUE,Manhattan,10029
4181,2017-01-25,Tibetan Terrier,13,M,TRUE,Manhattan,10065
4182,2017-02-02,Bull dog,5,M,FALSE,Manhattan,10002
4183,2017-02-06,NA,NA,U,FALSE,Manhattan,10031
4184,2017-02-06,NA,NA,U,FALSE,Manhattan,10033
4185,2017-02-05,Pit Bull,NA,U,FALSE,Manhattan,10032
4186,2017-02-09,Staffordshire Bull Terrier,1,M,FALSE,Manhattan,10039
4187,2017-02-08,Labrador Retriever,6,M,FALSE,Manhattan,10075
4188,2017-02-12,NA,NA,U,FALSE,Manhattan,10024
4189,2017-02-12,LHASA APSO MIX,5,M,FALSE,Manhattan,10029
4190,2017-02-13,SCOTT TERRIER/SCHNAUZER X,3Y,M,FALSE,Manhattan,10029
4191,2017-02-13,TERRIER MIX,12,M,TRUE,Manhattan,10003
4192,2017-02-11,AUSTRALIAN CATTLE DOG,3,M,FALSE,Manhattan,10024
4193,2017-02-12,Bull Terrier,2,M,TRUE,Manhattan,10010
4194,2017-02-14,Pit Bull,NA,U,FALSE,Manhattan,10003
4195,2017-02-17,SHIH TZU MIX,NA,M,FALSE,Manhattan,10029
4196,2017-02-16,Bichon Frise,6,F,TRUE,Manhattan,10024
4197,2017-02-18,Pomeranian,NA,U,FALSE,Manhattan,10026
4198,2017-02-23,American Pit Bull Terrier/Pit Bull,10M,M,FALSE,Manhattan,10029
4199,2017-02-06,NA,NA,U,FALSE,Manhattan,10075
4200,2017-02-23,Chihuahua,4,F,TRUE,Manhattan,10013
4201,2017-02-27,Pekingese,8,M,TRUE,Manhattan,10012
4202,2017-02-24,NA,NA,U,FALSE,Manhattan,10028
4203,2017-02-25,Dachshund Smooth Coat,NA,U,FALSE,Manhattan,10012
4204,2017-02-26,Pit Bull,NA,U,FALSE,Manhattan,10002
4205,2017-02-28,Pit Bull,5,M,TRUE,Manhattan,10002
4206,2017-02-27,Golden Retriever,NA,U,FALSE,Manhattan,10013
4207,2017-02-23,Pit Bull,4,M,TRUE,Manhattan,10025
4208,2017-03-01,RETRIEVER,NA,U,FALSE,Manhattan,10014
4209,2017-02-22,NA,NA,U,FALSE,Manhattan,10031
4210,2017-03-04,Pit Bull,2,M,FALSE,Manhattan,10029
4211,2017-03-04,Golden Retriever,8 MTHS,M,FALSE,Manhattan,10019
4212,2017-03-03,Pit Bull,NA,U,FALSE,Manhattan,10039
4213,2017-03-06,Pit Bull,NA,U,FALSE,Manhattan,10031
4214,2017-03-03,COLLIE/LABRADOE,3,M,TRUE,Manhattan,10005
4215,2017-03-02,BRIARD,1,M,FALSE,Manhattan,10024
4216,2017-03-06,SPANIEL MIX,5,F,FALSE,Manhattan,10026
4217,2017-03-04,NA,NA,U,FALSE,Manhattan,10012
4218,2017-03-05,Beagle,11,M,TRUE,Manhattan,10028
4219,2017-03-12,Pit Bull,NA,U,FALSE,Manhattan,10033
4220,2017-03-09,NA,NA,U,FALSE,Manhattan,10014
4221,2017-03-12,Pit Bull,8,M,TRUE,Manhattan,10030
4222,2017-03-10,COLLIE MIX,10,F,TRUE,Manhattan,10023
4223,2017-03-15,NA,NA,U,FALSE,Manhattan,10009
4224,2017-02-24,Pit Bull,NA,U,FALSE,Manhattan,10024
4225,2017-03-16,Bull dog,NA,U,FALSE,Manhattan,10075
4226,2017-03-16,American Staffordshire Terrier,5,F,TRUE,Manhattan,10009
4227,2017-03-19,Bull dog,8,M,TRUE,Manhattan,10033
4228,2017-03-18,Chihuahua,2,F,FALSE,Manhattan,10033
4229,2017-03-17,NA,NA,U,FALSE,Manhattan,10036
4230,2017-03-21,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE,Manhattan,10025
4231,2017-03-12,Pit Bull,1,M,TRUE,Manhattan,10128
4232,2017-03-22,Chihuahua,NA,U,FALSE,Manhattan,10035
4233,2017-03-22,Yorkshire Terrier,13,M,TRUE,Manhattan,10065
4234,2017-03-12,American Staffordshire Terrier,4,M,FALSE,Manhattan,10027
4235,2017-03-26,NA,NA,U,FALSE,Manhattan,10002
4236,2017-03-25,Chihuahua,NA,U,FALSE,Manhattan,10033
4237,2017-03-24,SHIH TZU MIX,6,M,TRUE,Manhattan,10024
4238,2017-03-25,Collie Crossbreed,NA,U,FALSE,Manhattan,10019
4239,2017-03-25,Chihuahua,10,M,FALSE,Manhattan,10028
4240,2017-03-27,Shih Tzu,NA,U,FALSE,Manhattan,10013
4241,2017-03-23,Possibly Pitbull mix,NA,U,FALSE,Manhattan,10026
4242,2017-03-31,Labrador Retriever Crossbreed,3,F,FALSE,Manhattan,10023
4243,2017-03-31,Beagle,NA,U,FALSE,Manhattan,10065
4244,2017-04-02,Pit Bull,3,M,TRUE,Manhattan,10025
4245,2017-04-06,ENGLIH BULLDOG,8,F,TRUE,Manhattan,10013
4246,2017-03-22,TERRIER MIX,NA,U,FALSE,Manhattan,10012
4247,2017-04-06,American Staffordshire Terrier,2,M,FALSE,Manhattan,10037
4248,2017-03-31,American Staffordshire Terrier,1,M,TRUE,Manhattan,10029
4249,2017-04-04,NA,NA,U,FALSE,Manhattan,10025
4250,2017-04-05,Pit Bull,NA,U,FALSE,Manhattan,10025
4251,2017-04-04,SHEPERD,NA,U,FALSE,Manhattan,10036
4252,2017-03-06,Pit Bull,NA,U,FALSE,Manhattan,10006
4253,2017-04-06,"Collie, Smooth Coat",NA,U,FALSE,Manhattan,10019
4254,2017-04-08,NA,NA,U,FALSE,Manhattan,10009
4255,2017-04-09,Mixed/Other,1,U,FALSE,Manhattan,10029
4256,2017-04-04,Tibetan Terrier,8,M,TRUE,Manhattan,10039
4257,2016-12-16,Belgian Malinois,7,M,FALSE,Manhattan,10001
4258,2017-04-08,NA,NA,U,FALSE,Manhattan,10024
4259,2017-04-09,JACK RUSSELL TERRIER MIX,1,M,TRUE,Manhattan,10035
4260,2017-04-08,"Collie, Smooth Coat",NA,U,FALSE,Manhattan,10019
4261,2017-04-11,Pit Bull,NA,U,FALSE,Manhattan,10002
4262,2017-04-10,POODLE X,NA,U,FALSE,Manhattan,10027
4263,2017-03-30,Pit Bull,NA,F,FALSE,Manhattan,10029
4264,2017-04-12,MORKIE,1,M,TRUE,Manhattan,10027
4265,2017-04-11,PIT BULL / LABRADOR MIX,4,F,TRUE,Manhattan,10035
4266,2017-04-07,"Bull Dog, French",10,M,TRUE,Manhattan,10024
4267,2017-04-15,MALTESE / SHIH TZU MIX,5Y,M,TRUE,Manhattan,10034
4268,2017-04-16,Shih Tzu,8,F,TRUE,Manhattan,10128
4269,2017-04-14,Shiba Inu,13,M,TRUE,Manhattan,10016
4270,2017-04-14,"Poodle, Standard",3,M,TRUE,Manhattan,10019
4271,2017-04-15,Lhasa Apso,NA,U,FALSE,Manhattan,10019
4272,2017-04-18,Mixed/Other,2018-03-04T00:00:00.000,M,TRUE,Manhattan,10031
4273,2017-04-13,BRUSSELS GRIFFON/ SHIH TZU,7,M,TRUE,Manhattan,10017
4274,2017-04-15,MIXED BREED,4,M,TRUE,Manhattan,10025
4275,2017-04-20,Pit Bull,3,M,TRUE,Manhattan,10011
4276,2017-04-17,Shih Tzu,3,M,FALSE,Manhattan,10128
4277,2017-04-20,STAFFORDSHIRE MIX,1,M,TRUE,Manhattan,10031
4278,2017-04-21,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,10029
4279,2017-04-21,American Pit Bull Mix / Pit Bull Mix,NA,U,FALSE,Manhattan,10029
4280,2017-04-20,Pit Bull,10M,F,TRUE,Manhattan,10029
4281,2017-04-22,NA,NA,U,FALSE,Manhattan,10014
4282,2017-04-23,CHIHUAHUA/ DACHSCHUND MIX,2,M,TRUE,Manhattan,10019
4283,2017-04-23,Labrador Retriever,5,F,FALSE,Manhattan,10024
4284,2017-04-21,NA,NA,U,FALSE,Manhattan,10022
4285,2017-04-23,NA,NA,U,FALSE,Manhattan,10036
4286,2017-04-23,NA,NA,U,FALSE,Manhattan,10032
4287,2017-04-25,NA,NA,M,FALSE,Manhattan,10022
4288,2017-04-25,NA,NA,U,FALSE,Manhattan,10011
4289,2017-04-25,NA,NA,U,FALSE,Manhattan,10028
4290,2017-02-28,Mixed/Other,NA,U,FALSE,Manhattan,10001
4291,2017-04-21,American Pit Bull Terrier/Pit Bull,6,M,FALSE,Manhattan,10029
4292,2017-04-21,PITBULL/LAB MIX,7,F,FALSE,Manhattan,10029
4293,2017-04-26,"Schnauzer, Miniature",3,M,TRUE,Manhattan,10022
4294,2017-04-26,Bouvier Des Flandres,6,M,FALSE,Manhattan,10065
4295,2017-04-29,American Pit Bull Terrier/Pit Bull,3,M,FALSE,Manhattan,10029
4296,2017-04-29,NA,NA,U,FALSE,Manhattan,10129
4297,2017-04-29,Yorkshire Terrier,5,F,FALSE,Manhattan,10040
4298,2017-04-30,GOLDEN RETRIEVER/ LAB RETRIEVER,8,M,TRUE,Manhattan,10040
4299,2017-04-30,Brussels Griffon,NA,M,FALSE,Manhattan,10039
4300,2017-04-29,LABRADOR MIX,5,M,TRUE,Manhattan,10031
4301,2017-05-01,Chihuahua,9,M,TRUE,Manhattan,10013
4302,2017-04-30,RAT TERRIER,11,F,FALSE,Manhattan,10028
4303,2017-05-01,Pit Bull,NA,F,FALSE,Manhattan,10019
4304,2017-05-02,Yorkshire Terrier,NA,U,FALSE,Manhattan,10029
4305,2017-04-30,Golden Retriever,6,M,TRUE,Manhattan,10023
4306,2017-04-29,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE,Manhattan,10029
4307,2017-04-27,Chihuahua,5,M,TRUE,Manhattan,10065
4308,2017-01-07,NA,NA,U,FALSE,Manhattan,10002
4309,2017-05-04,NA,NA,U,FALSE,Manhattan,10026
4310,2017-05-04,Shih Tzu,2M,F,FALSE,Manhattan,10032
4311,2017-05-04,Beagle,6,M,TRUE,Manhattan,10031
4312,2017-05-06,Bull dog,NA,U,FALSE,Manhattan,10024
4313,2017-05-06,Pit Bull,NA,U,FALSE,Manhattan,10032
4314,2017-05-06,Shih Tzu,NA,U,FALSE,Manhattan,10040
4315,2017-05-06,Shih Tzu,NA,U,FALSE,Manhattan,10040
4316,2017-04-28,Chihuahua,2,M,TRUE,Manhattan,10065
4317,2017-05-08,MALTESE MIX,4,F,TRUE,Manhattan,10028
4318,2017-05-06,Labrador Retriever,1,M,FALSE,Manhattan,10128
4319,2017-05-06,LHASA APSO / POODLE MIX,8,M,TRUE,Manhattan,10027
4320,2017-05-09,NA,NA,U,FALSE,Manhattan,10031
4321,2017-05-09,Pug,NA,U,FALSE,Manhattan,10001
4322,2017-05-10,Pit Bull,1,M,FALSE,Manhattan,10128
4323,2017-05-09,NA,NA,U,FALSE,Manhattan,10034
4324,2017-05-15,DACHSHUND,7,M,TRUE,Manhattan,10065
4325,2017-05-12,Brittany Spaniel,11,F,TRUE,Manhattan,10065
4326,2017-05-13,Portuguese Water Dog,3,M,TRUE,Manhattan,10033
4327,2017-05-12,TERRIER MIX,6,M,TRUE,Manhattan,10019
4328,2017-05-13,Papillon,6,M,TRUE,Manhattan,10011
4329,2017-05-05,MIXED BREED,6,M,TRUE,Manhattan,10031
4330,2017-05-17,Chihuahua Crossbreed,2,F,FALSE,Manhattan,10018
4331,2017-05-17,Jack Russ,3,F,TRUE,Manhattan,10027
4332,2017-05-19,Labrador Retriever,5,M,TRUE,Manhattan,10065
4333,2017-05-21,NA,NA,U,FALSE,Manhattan,10025
4334,2017-05-11,AFRICAN BOERBOEL,3,M,FALSE,Manhattan,10025
4335,2017-05-11,Mixed/Other,11M,M,FALSE,Manhattan,10003
4336,2017-05-21,NA,NA,U,FALSE,Manhattan,10452
4337,2017-05-21,Shih Tzu,NA,U,FALSE,Manhattan,10011
4338,2017-05-19,Labrador Retriever,4MTHS,M,FALSE,Manhattan,10039
4339,2017-05-20,Pug,12Y,M,FALSE,Manhattan,10128
4340,2017-05-22,Mixed/Other,8,F,TRUE,Manhattan,10024
4341,2017-05-21,UNKNOWN,NA,U,FALSE,Manhattan,10003
4342,2017-05-23,"Jindo Dog,",10 MTHS,F,TRUE,Manhattan,10023
4343,2017-05-20,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE,Manhattan,10029
4344,2017-05-21,Pit Bull,9,M,TRUE,Manhattan,10040
4345,2017-05-07,NA,NA,U,FALSE,Manhattan,10128
4346,2017-04-18,Labradoodle,NA,U,FALSE,Manhattan,10065
4347,2017-05-13,NA,NA,U,FALSE,Manhattan,10128
4348,2017-05-23,Pit Bull,NA,U,FALSE,Manhattan,10034
4349,2017-05-23,German Shepherd,NA,U,FALSE,Manhattan,10029
4350,2017-05-24,TERRIER,3,M,FALSE,Manhattan,10031
4351,2017-05-24,PLOTT HOUND,4M,M,TRUE,Manhattan,10016
4352,2017-05-24,Chihuahua,4,F,FALSE,Manhattan,10029
4353,2017-05-25,Pit Bull,12,F,FALSE,Manhattan,10128
4354,2017-05-27,CATAHOULA TERRIER MIX,2,F,TRUE,Manhattan,10016
4355,2017-05-27,Dachshund Smooth Coat,NA,U,FALSE,Manhattan,10038
4356,2017-05-29,NA,5,M,FALSE,Manhattan,10035
4357,2017-06-01,Bichon Frise,9,M,TRUE,Manhattan,11209
4358,2017-05-30,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE,Manhattan,10029
4359,2017-05-28,STAFFORDSHIRE MIX,6,M,TRUE,Manhattan,10013
4360,2017-05-27,Shiba Inu,NA,U,FALSE,Manhattan,10014
4361,2017-06-02,Bull dog,7,M,TRUE,Manhattan,10028
4362,2017-06-01,Clumber Spaniel,11,M,TRUE,Manhattan,10024
4363,2017-05-24,Jack Russ,NA,U,FALSE,Manhattan,10030
4364,2017-06-03,Pit Bull,2,M,FALSE,Manhattan,10002
4365,2017-06-03,NA,NA,U,FALSE,Manhattan,10065
